id,comment_id,drug_id,sentence_index,sentences,ADR,WD,EF,INF,SSI,DI,Findings,others,rating,category
510,78,EffexorXR.78,16,"My brain chemistry still feels different, and I wonder if I'll ever fully recover from this.",,,,,,,,1,2,snri
511,78,EffexorXR.78,17,"This was my second in line for antidepressants, and if your doctor recommends this so soon, reject it.",,,,,,,,1,2,snri
512,78,EffexorXR.78,18,Try something else before you risk taking this.,,,,,,,,1,2,snri
513,78,EffexorXR.78,19,Getting someone addicted to this so they have to keep buying it is dangerous.,,,,,,,,1,2,snri
514,78,EffexorXR.78,20,"It does actually affect your behaviour though, so it may be worth trying if everything else won't work.",,,,,,,,1,2,snri
515,79,EffexorXR.79,1,Low sex drive/cloudy head/unable to lose weight.,1,,,,,,,0,2,snri
516,79,EffexorXR.79,2,I have been completely off of Effexor for about 2 weeks now.,,,,,,,,1,2,snri
517,79,EffexorXR.79,3,It has been a nightmare.,,,,,,,,1,2,snri
518,79,EffexorXR.79,4,I would like to say to people that are thinking about taking this med. to really look at the side effects of withdrawal.,,,,,,,,1,2,snri
519,79,EffexorXR.79,5,for some it is different.,,,,,,,,1,2,snri
520,79,EffexorXR.79,6,but it has been a nightmare for me.,,,,,,,,1,2,snri
521,79,EffexorXR.79,7,this drug didnt really work that well for me to come off this hard.,,1,,,,,,0,2,snri
522,79,EffexorXR.79,8,it feels like someone else is in your body.,,1,,,,,,0,2,snri
523,79,EffexorXR.79,9,"feels like you have the flu x 100 constantly for 2 weeks now I cant work, cant go to school, can't function.",,1,,,,,,0,2,snri
524,79,EffexorXR.79,10,I have tried to take vitamins omega 3 6 and 9) nothing is working to make me feel better you honestly feel like a walking zombie.,,1,,,,,,0,2,snri
525,79,EffexorXR.79,11,omega 3 6 and 9) nothing is working to make me feel better you honestly feel like a walking zombie.,,1,,,,,,0,2,snri
526,79,EffexorXR.79,12,"My hair has been falling out, my under eyes are so black from being so weak.",,1,,,,,,0,2,snri
527,79,EffexorXR.79,13,my body feels like jello.,,1,,,,,,0,2,snri
528,79,EffexorXR.79,14,I will never ever recommend this drug to anyone.,,,,,,,,1,2,snri
529,79,EffexorXR.79,15,let alone take effexor again.,,,,,,,,1,2,snri
530,79,EffexorXR.79,16,knowing what i know now.,,,,,,,,1,2,snri
531,79,EffexorXR.79,17,i would have never ever put this into my body.,,,,,,,,1,2,snri
532,80,EffexorXR.80,1,"Increased fatigue, insomnia accompanied by increased nighttime anxiety, brain zaps, crying spells.",1,,,1,1,!,,0,2,snri
533,80,EffexorXR.80,2,I am going to stick it out and hope that it starts to work soon.,,,,,,,,1,2,snri
534,80,EffexorXR.80,3,The side effects have been manageable compared to lexapro and celexa.,1,,,,,,,0,2,snri
535,81,EffexorXR.81,1,"Strange side effects trying to get off Effexor: heart pounding, dizzyness, sleep disturbance.",,1,,,,,,0,2,snri
536,81,EffexorXR.81,2,"Has anyone had a similar experience, My doc doesn't seem to know what is going on.",,,,,,,,1,2,snri
537,82,EffexorXR.82,1,"sexual, no effect on anxiety, still moods swing, still irritable. ",1,,,1,1,,,0,2,snri
538,83,EffexorXR.83,1,"cant sleep, sweating, feel sick and dizzy, feel like im zoning out all the time inbetween feeling sick and dizzy of course.",1,,,,,,,0,2,snri
539,83,EffexorXR.83,2,"i think im going to quit and just do it the old fasion way, plus i dont want all those withdrawls im reading about.",,,,,,,,1,2,snri
540,84,effexorXR.84,1,headaches and insomnia. ,1,,,,,,,0,3,snri
541,85,EffexorXR.85,1,"nausea at first and clenching teeth,if i am a couple of hours late taking a dose i feel terrible ,sick,faint,shakey,really awful. ",1,1,,,,,,0,3,snri
542,86,effexorXR.86,1,"Day One - spacey, Day Two - nauseous, tight neck and head muscles, internal hot flushing accompanied by weakness and trembling, Day Three - nauseous, increased heart rate, warmer than usual, increased anxiety, Day Four - nauseous, digestive upsets, tight neck and jaw, prickling & tingling on skin, flushing, increased anxiety, experiencing zaps when falling asleep, woke in the middle of the night very hot, anxious, prickly, got scared, didn't take the med on Day 5, now decided I will try to tough it out, Day 6 - took it an hour ago.",1,,,,,,,0,3,snri
543,86,effexorXR.86,2,so far just tight neck and head muscles.,1,,,,,,,0,3,snri
544,86,effexorXR.86,3,Too early to tell.,,,,,,,,1,3,snri
545,86,effexorXR.86,4,I've read enough posts that I think I need to just get through the hell of the first two weeks and then move up to 75 mg and see what happens.,,,,,,,,1,3,snri
546,86,effexorXR.86,5,Very anxious (duh!),,,,,,,,1,3,snri
547,86,effexorXR.86,6,about the whole process.,,,,,,,,1,3,snri
548,87,effexorXR.87,1,I couldn't take Effexor XR which is extended release.,,,,,,,,1,3,snri
549,87,effexorXR.87,2,It gave me horrible nightmares and I kept waking up.,1,,,,,,,0,3,snri
550,87,effexorXR.87,3,I found on the regular Effexor that I didn't have any of these symptoms because it wears off. ,,,,,,,,1,3,snri
551,88,effexorXR.88,1,"INTENSE JAW PAIN, TREMORS, INSOMNIA, LACK OF SEXUAL DESIRE, DRY MOUTH, MOOD SWINGS. ",1,,,,,,,0,3,snri
552,89,effexorXR.89,1,"If I do not take this drug, I become severely, despondent.",,1,,,,,,0,3,snri
553,89,effexorXR.89,2,"Cry, irritable, then I start to have untimely jerkiness.",,1,,,,,,0,3,snri
554,89,effexorXR.89,3,Promotes seizures.,,1,,,1,!,,0,3,snri
555,89,effexorXR.89,4,"I some times forget, whether I have taken dose.",,,,,,,,1,3,snri
556,89,effexorXR.89,5,Have trouble with memory. ,1,,,,,,,0,3,snri
557,90,effexorXR.90,1,anxiety. ,1,,,,,,,0,3,snri
558,91,effexorXR.91,1,"yawning, spaciness, dizziness, insomnia, affected my impulse control, increased appetite, headache.",1,,,,,,,0,3,snri
559,91,effexorXR.91,2,I was torn about this drug.,,,,,,,,1,3,snri
560,91,effexorXR.91,3,"It definitely alleviated my suicidal thoughts and after 2 months, I felt I was in a grey area rather than deep black.",,,1,,1,1,,0,3,snri
561,91,effexorXR.91,4,"BUT, hated the physical side effects, I took valerian (okayed by doctor) to offset the insomina - but weirdest was I realized only after I went off it how it affected my eating habits - I put on weight - around 10 lbs - in the 2.5 months on it - no impulse control and ""munchy"" syndrome - this was counterproductive as I had lost a lot and putting it on made me depressed!",1,,,,,,,0,3,snri
562,91,effexorXR.91,5,"Withdrawal was odd - first 2 days nothing, then the third day, waves of nausea, headache, dizziness.",,1,,,,,,0,3,snri
563,91,effexorXR.91,6,Day 4 and 5 and now (Day 6) DEFINITE brain zaps - didn't know what people were talking about until they started - NOT nice .,,1,,,,,,0,3,snri
564,91,effexorXR.91,7,and I was only on 2.5 months .,,,,,,,,1,3,snri
565,91,effexorXR.91,8,overall - DOES do what it is supposed to do - you need to weight whether it is worth the side effects,,,,,,,,1,3,snri
566,92,effexorXR.92,1,"Erectile dysfunction, delayed ejaculation, abnormal dreams, can't stay asleep,forgetting to eat, extreme nausea, headaches and reoccurence of ocular migraines.",1,,,,,,,0,3,snri
567,92,effexorXR.92,2,Intially worked great for pain.,,,,,1,1,,0,3,snri
568,92,effexorXR.92,3,Still works for the other two.,,,1,,,,,0,3,snri
569,92,effexorXR.92,4,Thought most side effects would be gone.,1,,,,,,,0,3,snri
570,92,effexorXR.92,5,Instead most seem to be getting worse.,,,,,,,,1,3,snri
571,93,effexorXR.93,1,"vivid nightmares, night sweats, loss of libido, other sexual dysfunctions, horrible withdrawel symptons, very little emotions regarding sinificant others, still have sleeping problems but i don't think effexor made it worse.",1,1,,,,,,0,3,snri
572,93,effexorXR.93,2,i started on 75mg and made my way up to 150)  i may have gone too fast though becuase i got numb in my face and hands with tingles that sometimes would move up my arms and shoulders.,1,,,,,,,0,3,snri
573,93,effexorXR.93,3,i didnt think it was the drugs at the time.,,,,,,,,1,3,snri
574,93,effexorXR.93,4,after i got used to it 150mg was great.,,,1,,,,,0,3,snri
575,93,effexorXR.93,5,"I stoped hating myself, and depression subsided.",,,1,,1,1,,0,3,snri
576,93,effexorXR.93,6,Yet i had vivid nightmares that were really horrible and i started to get night sweats real bad.,1,,,,,,,0,3,snri
577,93,effexorXR.93,7,showering at night became useless.,,,,,,,,1,3,snri
578,93,effexorXR.93,8,after a while though 150 started to lose its effectiveness and subsequently i got moved up to 225)  now i feel like an emotional wall.,1,,,1,,,,0,3,snri
579,93,effexorXR.93,9,i am happy though which has never been the case.,,,1,,,,,0,3,snri
580,93,effexorXR.93,10,"It comes at a price though; nothing penetrates the surface, i don't care really about anyone for more then a minute.",,,,,,,,1,3,snri
581,93,effexorXR.93,11,music doesn't sound as good.,,,,,,,,1,3,snri
582,93,effexorXR.93,12,i still have anxiety; no panic attacks.,,,1,,1,1,,0,3,snri
583,93,effexorXR.93,13,"NO libido, fo anything/anyone.",1,,,,,,,0,3,snri
584,93,effexorXR.93,14,nightmores have subsided.,,,,,,,,0,3,snri
585,93,effexorXR.93,15,The real problem is the withdrawel.,,1,,,,,,0,3,snri
586,93,effexorXR.93,16,within a few hours of missing a dose i start to feel weird.,,1,,,,,,0,3,snri
587,93,effexorXR.93,17,within 24 its an all out acid t,,,,,,,,1,3,snri
588,94,effexorXR.94,1,Initially sick all of the time.,1,,,,,,,0,3,snri
589,94,effexorXR.94,2,Now on it for three years and have gained 25 pounds.,1,,,,,,,0,3,snri
590,94,effexorXR.94,3,Decreased sex drive.,1,,,,,,,0,3,snri
591,94,effexorXR.94,4,Emotionally much better and able to function but getting depressed about the side effects.,1,,1,,,,,0,3,snri
592,94,effexorXR.94,5,It has helped me to be a better parent but the side effects are getting to hard to handle.,1,,1,,,,,0,3,snri
593,94,effexorXR.94,6,I am afraid of withdrawl.,,1,,,,,,0,3,snri
594,95,effexorXR.95,1,"night sweats, insomnia but when I did fall asleep vivid dreams, teeth clenching, decreased motivation, irratibility.",1,,,,,,,0,3,snri
595,95,effexorXR.95,2,Crying bouts improved,,,1,,,,,0,3,snri
596,96,effexorXR.96,1,"Nausea in morning, Dizziness, Heart rate increases quickly with exertion, occasional head rush, most distressing aspect is foggy thinking - sluggish thoughts.",1,,,,,,,0,3,snri
597,96,effexorXR.96,2,I am only on 37.5 mg of Effexor XR and have taken it for 6 days.,,,,,,,,1,3,snri
598,96,effexorXR.96,3,The first day I was extremely nauseous and almost fainted when lifting a heavy object.,1,,,,,,,0,3,snri
599,96,effexorXR.96,4,"Since then, it has improved my mood greatly but I think this is due to my inability to think about many things at once.",,,1,,,,,0,3,snri
600,96,effexorXR.96,5,my slowed mindset has prevented excessive worrying which caused my feeling sad and pessimistic in the first place.,1,,,,1,1,,0,3,snri
601,96,effexorXR.96,6,"Unfortunately, I am being told by my physician that I am going to be gradually increased to 150mg/day since this is the typical treatment regime.",,,,,,,,1,3,snri
602,96,effexorXR.96,7,I am nervous about this as I am uncomfortable with the loss of my cognitive capacity with this drug.,1,,,,,,,0,3,snri
603,96,effexorXR.96,8,This is the first time I have been treated medically for depression and I have not been diagnosed by a specialist.,,,,,1,1,,0,3,snri
604,97,effexorXR.97,1,"Early on, naseau and sleeplessness.",1,,,,,,,0,3,snri
605,97,effexorXR.97,2,"After a year and now on 225 mg I am sweating like crazy all the time, I get tingles in my hands and if I miss a dose I get dizzy and foggy and brain shivers.",1,1,,,,,,0,3,snri
606,97,effexorXR.97,3,I am not able to leave the house until the meds kick in because I am physically just very sick.,,1,,,1,,,0,3,snri
607,97,effexorXR.97,4,I have developed an ulcer given the medication is very hard on your stomach and recently had my eyes checked and now I have developed glaucoma (another lovely side effect of this drug) Never did get my sex drive back.,1,,,,,,,0,3,snri
608,97,effexorXR.97,5,Gained 40 pounds.,1,,,,,,,0,3,snri
609,97,effexorXR.97,6,This drug has changed my life but it has now become so problematic given all the negative side effects that I am not so sure it has changed my life for all the better.,1,,1,1,,,,0,3,snri
610,97,effexorXR.97,7,From what I understand getting off this drug is horrible.,,,,,,,,1,3,snri
611,97,effexorXR.97,8,I am very worried about this.,,,,,,,,1,3,snri
612,98,effexorXR.98,1,"weight gain mostly and i think my dose is too high, when i was first put on it it was just 75mg and i have gradually increased it to 300mg sometimes - now i think this high dose has caused me to have an excessive appetitte.",1,,,,,,,0,3,snri
613,98,effexorXR.98,2,i am worried about trying to cut down gradually as i read so much scary stuff about going off it,,,,,,,,1,3,snri
614,99,effexorXR.99,1,"Constapation, vivid dreams.",1,,,,,,,0,3,snri
615,99,effexorXR.99,2,"It has helped my depression, but I hate the weight gain, and I have a constant feeling/need to eat.",1,,1,,1,1,,0,3,snri
616,99,effexorXR.99,3,The withdrawl symptoms are horrible if you miss a dose.,,1,,,,,,0,3,snri
617,99,effexorXR.99,4,"Vertigo, nausea, muscle aches, flu-like symptoms, diarreha.",,1,,,,,,0,3,snri
618,99,effexorXR.99,5,"I won't off this medicine due to the horrible side effects, withdrawl symptoms and weight gain.",1,1,,,,,,0,3,snri
619,99,effexorXR.99,6,But it is miserable.,,,,,,,,1,3,snri
620,99,effexorXR.99,7,"Its great for depression and anxiety, but I would not recommed it due to the horrible side effects and withdrawl symptoms.",1,1,1,,1,1,,0,3,snri
621,100,effexorXR.100,1,want to get off this drug.,,,,,,,,1,3,snri
622,100,effexorXR.100,2,"If you miss a dose you get dizzy, confused, and have weird dreams.",,1,,,,,,0,3,snri
623,100,effexorXR.100,3,It is suppose to be not addictive but it has all the side effects of an addictive drug.,,1,,,,,,0,3,snri
624,100,effexorXR.100,4,I have gained weight and find it very difficult to lose it.,1,,,,,,,0,3,snri
625,100,effexorXR.100,5,"I am tired most of the time, still depressed and very sad.",1,,,1,1,!,,0,3,snri
626,100,effexorXR.100,6,I wish I did not take this drug. ,,,,,,,,1,3,snri
627,101,effexorXR.101,1,"severe sleep disturbances, abnormal ejaculation, anorexia.",1,,,,,,,0,3,snri
628,101,effexorXR.101,2,"This drug helped me for a while, it is powerful and addictive, and its half life is short, thus weaning yourself from it is an agony.",,1,1,,,,,0,3,snri
629,101,effexorXR.101,3,withdrawal symptoms are so bad and unbearable.,,1,,,,,,0,3,snri
630,101,effexorXR.101,4,"when deciding to cut off, Taper as far as you can.",,,,,,,,1,3,snri
631,102,effexorXR.102,1,"Changes in sexual function once we got into the higher doses (I eventually was up to 375 mg), also began getting night sweats at the higher doses, which is ultimately why I stopped taking it.",1,,,,,,,0,3,snri
632,102,effexorXR.102,2,It also made me sweat and feel hot a lot more often. ,1,,,,,,,0,3,snri
633,103,effexorXR.103,1,Inability to orgasm on dosages higher than 75mg a day.,1,,,,,,,0,3,snri
634,103,effexorXR.103,2,"Slight apathy and abscent-mindedness (I make lots of typos, etc).",1,,,,,,,0,3,snri
635,103,effexorXR.103,3,I guess that's because it's an effective anti-anxiety drug for me.,,,1,,,,,0,3,snri
636,103,effexorXR.103,4,"Apart from that, no adverse side-effects.",,,,,,,,1,3,snri
637,103,effexorXR.103,5,"Before Effexor XR, I tried: paxil, citalopram, sertraline and trazadone.",,,,,,,,1,3,snri
638,103,effexorXR.103,6,None of them helped much.,,,,,,,,1,3,snri
639,103,effexorXR.103,7,Some made me feel worse.,,,,,,,,1,3,snri
640,103,effexorXR.103,8,Effexor is the first antidepressant that has really helped.,,,1,,,,,0,3,snri
641,103,effexorXR.103,9,And I noticed positive effects from day one.,,,1,,,,,0,3,snri
642,103,effexorXR.103,10,My anxiety is much improved.,,,1,,1,1,,0,3,snri
643,103,effexorXR.103,11,I sleep better.,,,1,,,,,0,3,snri
644,103,effexorXR.103,12,I get fewer tension headaches.,,,1,,,,,0,3,snri
645,103,effexorXR.103,13,My energy levels are back to normal.,,,1,,,,,0,3,snri
646,103,effexorXR.103,14,"I still sometimes feel unmotivated on waking up in the morning, but I don't want to increase the dose above 75mg because of the anorgasmia, and the potential difficulties in eventually quitting the drug.",1,,,,,,,0,3,snri
